season,abv,conference,division,w,l,games,win_pct,overall_rank,conf_rank,bench_mp,bench_players,bench_per_wmean,bench_per_mean,bench_ts_percent_wmean,bench_ts_percent_mean,bench_obpm_wmean,bench_obpm_mean,bench_dbpm_wmean,bench_dbpm_mean,bench_usg_percent_wmean,bench_usg_percent_mean,bench_a2t_perc_wmean,bench_a2t_perc_mean
2012,MIN,Western,Northwest,26,40,66,0.39,17.0,10.0,715.0,2,9.101958041958042,9.15,0.4633986013986014,0.46499999999999997,-4.094125874125875,-3.95,0.4921678321678322,0.30000000000000004,16.29020979020979,16.05,0.9680279720279722,1.165
2012,NJN,Eastern,Atlantic,22,44,66,0.33,21.0,10.0,514.0,1,4.9,4.9,0.37,0.37,-4.2,-4.2,-2.2,-2.2,14.7,14.7,1.2,1.2
2012,NOH,Western,Southwest,21,45,66,0.32,23.0,13.0,209.0,1,9.0,9.0,0.49,0.49,-3.1,-3.1,-0.2,-0.2,17.4,17.4,1.4,1.4
2012,NYK,Eastern,Atlantic,36,30,66,0.55,11.0,5.0,595.0,1,10.0,10.0,0.45999999999999996,0.46,-1.9,-1.9,-0.2,-0.2,20.4,20.4,1.81,1.81
2012,OKC,Western,Northwest,47,19,66,0.71,2.0,2.0,407.0,1,5.9,5.9,0.43,0.43,-4.3,-4.3,-0.6,-0.6,14.3,14.3,1.75,1.75
2012,ORL,Eastern,Southeast,37,29,66,0.56,10.0,4.0,187.0,1,12.700000000000001,12.7,0.55,0.55,-3.6,-3.6,0.6,0.6,12.0,12.0,0.75,0.75
2012,PHI,Eastern,Atlantic,35,31,66,0.53,13.0,6.0,295.0,1,7.3,7.3,0.4,0.4,-4.4,-4.4,1.5,1.5,9.0,9.0,6.0,6.0
2012,POR,Western,Northwest,28,38,66,0.42,16.0,9.0,730.0,2,8.425068493150686,9.15,0.4784520547945205,0.475,-3.413835616438356,-2.85,-1.5857534246575342,-2.0,12.865616438356167,14.350000000000001,1.1276438356164382,1.39
2012,SAC,Western,Pacific,22,44,66,0.33,21.0,12.0,369.0,1,16.5,16.5,0.51,0.51,0.6,0.6,-0.19999999999999998,-0.2,22.2,22.2,1.72,1.72
2012,SAS,Western,Southwest,50,16,66,0.76,1.0,1.0,1167.0,3,14.630762639245928,15.566666666666668,0.5874035989717225,0.5933333333333334,-0.383547557840617,0.20000000000000004,1.0514138817480718,0.7333333333333334,18.602913453299056,19.7,1.4059640102827764,1.4400000000000002
2012,TOR,Eastern,Atlantic,23,43,66,0.35,19.0,9.0,357.0,1,10.5,10.5,0.38,0.38,-3.2,-3.2,1.8,1.8,16.0,16.0,3.0799999999999996,3.08
2012,UTA,Western,Northwest,36,30,66,0.55,11.0,7.0,327.0,1,10.1,10.1,0.45,0.45,-1.9,-1.9,-0.8,-0.8,15.8,15.8,1.6,1.6
2012,WAS,Eastern,Southeast,20,46,66,0.3,25.0,12.0,1360.0,3,10.828970588235293,10.800000000000002,0.4804264705882353,0.49333333333333335,-2.3251470588235295,-2.1333333333333333,-1.1336764705882352,-1.0666666666666667,19.317720588235293,18.733333333333334,0.8314632352941176,0.8466666666666667
2013,ATL,Eastern,Southeast,44,38,82,0.54,7.0,2.0,950.0,3,9.532736842105264,10.000000000000002,0.5160315789473684,0.5233333333333333,-3.582421052631579,-3.3000000000000003,-0.10789473684210527,-0.10000000000000002,17.00010526315789,17.4,1.6191684210526316,1.6666666666666667
2013,BOS,Eastern,Atlantic,41,40,81,0.51,8.0,3.0,1098.0,3,12.79016393442623,13.4,0.5219125683060108,0.53,-1.9382513661202183,-2.1,-1.243169398907104,-1.0333333333333334,20.78743169398907,19.633333333333333,1.432568306010929,1.28
2013,CHA,Eastern,Southeast,21,61,82,0.26,21.0,10.0,1360.0,4,10.67014705882353,10.399999999999999,0.43758823529411767,0.425,-3.113088235294118,-3.15,-1.4980882352941176,-1.3,20.274411764705885,19.25,1.0600882352941177,1.1275
2013,CLE,Eastern,Central,24,58,82,0.29,20.0,9.0,900.0,3,9.789555555555555,9.133333333333333,0.4590444444444444,0.44999999999999996,-1.834888888888889,-2.3333333333333335,-1.6347777777777779,-1.5666666666666667,20.813333333333333,19.733333333333334,1.9227333333333334,1.9233333333333331
2013,DAL,Western,Southwest,41,41,82,0.5,9.0,6.0,338.0,1,12.399999999999999,12.4,0.44,0.44,-1.7000000000000002,-1.7,-1.7999999999999998,-1.8,23.0,23.0,2.23,2.23
2013,DET,Eastern,Central,29,53,82,0.35,15.0,7.0,1080.0,3,10.953796296296296,10.633333333333333,0.5365925925925926,0.5333333333333333,-2.1950000000000003,-2.466666666666667,-0.1614814814814815,-0.23333333333333336,16.76212962962963,17.166666666666668,1.969851851851852,1.8399999999999999
2013,HOU,Western,Southwest,45,37,82,0.55,5.0,4.0,1314.0,5,13.231963470319634,12.860000000000003,0.5165372907153728,0.508,-0.6290715372907155,-0.8200000000000001,0.702283105022831,0.6,17.816438356164387,17.94,1.3154642313546425,1.292
2013,LAC,Western,Pacific,56,26,82,0.68,3.0,3.0,855.0,2,9.786666666666667,9.9,0.5131111111111111,0.515,-1.9266666666666663,-1.8499999999999999,-0.6911111111111111,-0.7000000000000001,16.73777777777778,16.8,1.4057777777777778,1.415
2013,LAL,Western,Pacific,45,37,82,0.55,5.0,4.0,655.0,2,14.830687022900763,12.4,0.49390839694656485,0.47,-1.6639694656488548,-2.6999999999999997,-1.8706870229007637,-2.05,20.260152671755726,20.299999999999997,0.5572977099236641,0.635
2013,MIL,Eastern,Central,38,44,82,0.46,10.0,4.0,1409.0,3,10.385095812633073,9.299999999999999,0.5024982256919801,0.4833333333333334,-2.0422285308729595,-3.033333333333333,-1.3520227111426544,-1.3,19.181405251951738,19.033333333333335,1.7316891412349182,1.4566666666666668
2013,MIN,Western,Northwest,31,51,82,0.38,14.0,8.0,797.0,2,11.584692597239648,11.2,0.4982434127979925,0.49,-1.252697616060226,-1.5,-0.11104140526976161,0.15000000000000002,18.39686323713927,17.6,1.4879924717691344,1.635
2013,NOH,Western,Southwest,27,55,82,0.33,18.0,10.0,209.0,1,11.7,11.7,0.45,0.45,-2.1,-2.1,1.0,1.0,12.7,12.7,1.0,1.0
2013,NYK,Eastern,Atlantic,54,28,82,0.66,4.0,1.0,1659.0,4,16.971850512356845,15.325,0.550657022302592,0.51,-0.6336949969861362,-1.4249999999999998,-0.08523206751054858,0.17500000000000002,20.811030741410487,19.775,0.470717299578059,0.57
2013,OKC,Western,Northwest,60,22,82,0.73,1.0,1.0,346.0,1,7.0,7.0,0.4799999999999999,0.48,-3.2,-3.2,0.0,0.0,15.099999999999998,15.1,1.4,1.4
2013,ORL,Eastern,Southeast,20,62,82,0.24,22.0,11.0,1035.0,2,12.489565217391306,10.7,0.5071304347826087,0.505,-0.92,-1.9000000000000001,-1.713913043478261,-1.65,18.048695652173915,16.6,2.533478260869565,2.15
2013,PHI,Eastern,Atlantic,34,48,82,0.41,11.0,5.0,269.0,1,8.8,8.8,0.45,0.45,-4.9,-4.9,0.0,0.0,9.1,9.1,1.0,1.0
2013,PHO,Western,Pacific,25,57,82,0.3,19.0,11.0,605.0,2,9.6099173553719,9.899999999999999,0.4616528925619835,0.46499999999999997,-4.987603305785124,-5.3,-0.228099173553719,-0.15,19.617355371900825,19.45,0.5485123966942149,0.505
2013,POR,Western,Northwest,33,49,82,0.4,13.0,7.0,572.0,1,10.6,10.6,0.51,0.51,-1.6,-1.6,-2.7,-2.7,18.6,18.6,2.22,2.22
2013,SAC,Western,Pacific,28,54,82,0.34,17.0,9.0,1107.0,3,15.199186991869919,15.4,0.5613008130081302,0.5700000000000001,0.025112917795844635,-0.2333333333333333,0.17190605239385723,0.4333333333333333,15.650135501355011,15.200000000000001,1.667416440831075,1.4366666666666668
2013,SAS,Western,Southwest,58,24,82,0.71,2.0,2.0,388.0,1,13.5,13.5,0.53,0.53,-1.2,-1.2,0.8,0.8,16.6,16.6,2.37,2.37
2013,TOR,Eastern,Atlantic,34,48,82,0.41,11.0,5.0,1334.0,4,9.4167916041979,9.4,0.5064767616191904,0.505,-2.856671664167916,-2.9,-0.5080959520239879,-0.32499999999999996,15.558620689655173,14.849999999999998,0.9138680659670164,0.9575
2013,WAS,Eastern,Southeast,29,53,82,0.35,15.0,7.0,320.0,1,7.4,7.4,0.43,0.43,-5.4,-5.4,1.6,1.6,12.8,12.8,2.2,2.2
2014,ATL,Eastern,Southeast,38,44,82,0.46,15.0,8.0,644.0,2,12.198913043478262,11.850000000000001,0.49332298136645963,0.49,-3.1677018633540373,-3.5,0.5987577639751551,0.19999999999999996,16.302329192546583,17.05,0.8898291925465838,0.835
2014,BRK,Eastern,Atlantic,44,38,82,0.54,11.0,4.0,1134.0,3,11.960141093474427,10.066666666666668,0.514973544973545,0.5,-1.7317460317460318,-3.266666666666667,-1.3940035273368607,-1.2666666666666668,21.969488536155204,20.666666666666668,1.36647266313933,1.5133333333333334
2014,CHA,Eastern,Southeast,43,39,82,0.52,13.0,6.0,4098.0,10,9.594875549048314,9.960000000000003,0.48628111273792085,0.4880000000000001,-3.5101512933138115,-3.5,-0.17979502196193264,-2.2204460492503132e-17,18.793216203025864,18.18,1.3975353831137138,1.4200000000000002
2014,CHA,Eastern,Southeast,43,39,82,0.52,13.0,6.0,4098.0,10,9.594875549048314,9.960000000000003,0.48628111273792085,0.4880000000000001,-3.5101512933138115,-3.5,-0.17979502196193264,-2.2204460492503132e-17,18.793216203025864,18.18,1.3975353831137138,1.4200000000000002
2014,CHI,Eastern,Central,48,34,82,0.59,9.0,3.0,242.0,1,0.0,0.0,0.31,0.31,-8.1,-8.1,0.1,0.1,17.2,17.2,1.67,1.67
2014,CLE,Eastern,Central,33,49,82,0.4,19.0,10.0,480.0,1,14.8,14.8,0.46,0.46,-1.5,-1.5,-0.4,-0.4,23.4,23.4,0.85,0.85
2014,DEN,Western,Northwest,36,46,82,0.44,17.0,8.0,1147.0,2,13.326852659110724,13.7,0.507332170880558,0.505,-0.9402789886660854,-1.5,0.02720139494333037,1.1,18.979337401918045,17.65,1.8464864864864865,1.4849999999999999
2014,DET,Eastern,Central,29,53,82,0.35,20.0,11.0,309.0,1,5.3,5.3,0.43,0.43,-4.2,-4.2,-1.6,-1.6,15.1,15.1,1.6900000000000002,1.69
2014,GSW,Western,Pacific,51,31,82,0.62,7.0,5.0,872.0,2,8.518692660550458,7.95,0.49,0.49,-2.42545871559633,-2.7,0.8088302752293579,0.75,13.114564220183485,14.35,2.622694954128441,2.205
2014,HOU,Western,Southwest,54,28,82,0.66,5.0,4.0,601.0,2,10.777537437603993,10.6,0.5216139767054908,0.52,-1.5708818635607322,-1.7,-0.6289517470881864,-0.75,19.722462562396007,19.9,1.0,1.0
2014,IND,Eastern,Central,56,26,82,0.68,4.0,1.0,1224.0,2,10.020098039215686,10.0,0.4806699346405228,0.48,-2.0531045751633985,-2.0999999999999996,0.3066993464052287,0.30000000000000004,19.473447712418302,19.450000000000003,1.3538480392156864,1.385
2014,LAC,Western,Pacific,57,25,82,0.7,3.0,3.0,556.0,2,9.184892086330935,9.05,0.4764748201438849,0.47,-4.444604316546762,-4.45,-0.07841726618705035,-0.09999999999999999,17.328776978417263,17.55,0.6842446043165468,0.715
2014,LAL,Western,Pacific,27,55,82,0.33,22.0,11.0,541.0,2,14.012199630314234,14.35,0.5279297597042514,0.5349999999999999,-0.7099815157116451,-0.6,-1.6678373382624767,-1.5499999999999998,20.33290203327172,20.6,2.1284103512014787,2.02
2014,MEM,Western,Southwest,50,32,82,0.61,8.0,6.0,270.0,1,10.3,10.3,0.52,0.52,-1.0,-1.0,-1.0,-1.0,18.0,18.0,1.3,1.3
2014,MIA,Eastern,Southeast,54,28,82,0.66,5.0,2.0,906.0,3,11.297350993377483,11.5,0.5483664459161148,0.5633333333333334,-0.3370860927152319,0.09999999999999994,-0.23774834437086093,-0.4000000000000001,15.284326710816778,15.233333333333334,2.3881898454746135,2.356666666666667
2014,MIL,Eastern,Central,15,67,82,0.18,26.0,14.0,1614.0,2,18.17472118959108,18.2,0.5668959107806691,0.565,1.6137546468401487,1.5,-2.1942379182156135,-2.15,20.770074349442382,20.65,1.7884758364312268,1.7
2014,NOP,Western,Southwest,34,48,82,0.41,18.0,9.0,657.0,2,11.287823439878235,10.649999999999999,0.5003957382039573,0.485,-1.876407914764079,-3.35,-0.7639269406392696,-0.5,16.159817351598175,15.5,1.4211111111111112,1.1
2014,NYK,Eastern,Atlantic,37,45,82,0.45,16.0,9.0,388.0,1,11.7,11.7,0.47,0.47,-1.9,-1.9,0.5,0.5,20.0,20.0,0.86,0.86
2014,OKC,Western,Northwest,59,23,82,0.72,2.0,2.0,598.0,1,11.9,11.9,0.55,0.55,0.2,0.2,0.5,0.5,15.0,15.0,3.0,3.0
2014,ORL,Eastern,Southeast,23,59,82,0.28,24.0,12.0,234.0,1,12.5,12.5,0.49,0.49,-3.5,-3.5,-0.4,-0.4,13.5,13.5,0.17,0.17
2014,PHI,Eastern,Atlantic,19,63,82,0.23,25.0,13.0,835.0,3,13.326946107784432,13.333333333333334,0.5730898203592815,0.57,-2.4004790419161677,-2.266666666666667,0.4392814371257485,0.3333333333333333,14.842754491017963,15.233333333333334,1.014814371257485,0.9566666666666667
2014,PHO,Western,Pacific,48,34,82,0.59,9.0,7.0,368.0,1,11.5,11.5,0.51,0.51,-1.8,-1.8,-1.0,-1.0,20.0,20.0,1.6,1.6
2014,SAC,Western,Pacific,28,54,82,0.34,21.0,10.0,1772.0,5,11.014785553047405,11.0,0.4973532731376975,0.49800000000000005,-2.2227990970654625,-2.2800000000000002,-0.08402934537246047,-0.05999999999999996,13.62844243792325,13.36,1.3198645598194132,1.2280000000000002
2014,SAS,Western,Southwest,62,20,82,0.76,1.0,1.0,301.0,1,13.2,13.2,0.55,0.55,-1.5,-1.5,1.7,1.7,18.6,18.6,1.5,1.5
2014,UTA,Western,Northwest,25,57,82,0.3,23.0,12.0,225.0,1,15.3,15.3,0.58,0.58,-1.6,-1.6,1.9,1.9,17.1,17.1,0.5,0.5
2014,WAS,Eastern,Southeast,44,38,82,0.54,11.0,4.0,1057.0,3,14.64824976348155,13.933333333333332,0.5405960264900662,0.5333333333333333,-1.0490066225165562,-1.4000000000000001,0.4223273415326395,0.26666666666666666,16.92592242194891,17.0,1.7579470198675498,1.5533333333333335
2015,ATL,Eastern,Southeast,60,22,82,0.73,1.0,1.0,297.0,1,15.9,15.9,0.63,0.63,0.8,0.8,-0.5,-0.5,17.8,17.8,1.67,1.67
2015,BOS,Eastern,Atlantic,40,42,82,0.49,12.0,4.0,1264.0,3,18.340822784810126,17.566666666666666,0.5637104430379747,0.5733333333333334,3.084098101265823,2.8000000000000003,-0.5834651898734177,-0.6,24.110205696202534,23.0,1.745007911392405,1.5833333333333333
2015,CHO,Eastern,Southeast,33,49,82,0.4,16.0,6.0,689.0,2,10.07953555878084,10.7,0.48000000000000004,0.48,-3.4105950653120467,-3.1500000000000004,-0.7127721335268505,-0.75,16.48867924528302,16.65,0.8994194484760522,0.82
2015,DAL,Western,Southwest,50,32,82,0.61,7.0,6.0,1150.0,3,21.58086956521739,20.233333333333334,0.6587391304347826,0.6366666666666666,2.6421739130434783,2.1333333333333333,0.37782608695652176,0.3,18.59391304347826,18.666666666666668,0.7814347826086956,0.8266666666666667
2015,DEN,Western,Northwest,30,52,82,0.37,18.0,11.0,1146.0,3,14.773298429319372,14.366666666666665,0.5255410122164049,0.5299999999999999,-1.2499999999999998,-2.1,0.45139616055846427,0.2333333333333333,20.43647469458988,20.03333333333333,0.8606020942408377,0.6233333333333334
2015,DET,Eastern,Central,32,50,82,0.39,17.0,7.0,843.0,2,12.187188612099643,12.4,0.4803202846975089,0.475,-0.7418742586002373,-0.6,-0.7130486358244366,-1.05,16.377817319098455,17.299999999999997,2.813962040332147,3.0250000000000004
2015,HOU,Western,Southwest,56,26,82,0.68,2.0,1.0,1164.0,3,11.594329896907215,11.6,0.5327319587628866,0.5333333333333333,-1.4384020618556703,-1.3999999999999997,-0.10798969072164952,-0.1333333333333333,13.689948453608245,13.833333333333334,2.159381443298969,2.1233333333333335
2015,LAC,Western,Pacific,56,26,82,0.68,2.0,1.0,263.0,1,8.8,8.8,0.58,0.58,-1.5,-1.5,0.3,0.3,10.7,10.7,1.0,1.0
2015,LAL,Western,Pacific,21,61,82,0.26,20.0,12.0,568.0,1,11.0,11.0,0.55,0.55,-1.9000000000000001,-1.9,-2.4,-2.4,18.8,18.8,1.24,1.24
2015,MEM,Western,Southwest,55,27,82,0.67,4.0,3.0,628.0,1,10.6,10.6,0.48,0.48,-0.9,-0.9,-0.8,-0.8,15.4,15.4,2.33,2.33
2015,MIA,Eastern,Southeast,37,45,82,0.45,15.0,5.0,1090.0,3,10.252752293577982,10.166666666666666,0.5106697247706422,0.52,-3.2908256880733946,-3.0666666666666664,-0.4028440366972477,-0.43333333333333335,17.97559633027523,16.46666666666667,1.2423302752293577,1.3333333333333333
2015,MIL,Eastern,Central,41,41,82,0.5,11.0,3.0,1356.0,3,12.100147492625368,11.4,0.49674041297935106,0.49000000000000005,-2.501991150442478,-2.6333333333333333,0.6002949852507374,0.4666666666666666,17.274778761061945,17.466666666666665,1.5659955752212387,1.6633333333333333
2015,MIN,Western,Northwest,16,66,82,0.2,23.0,13.0,764.0,2,11.900523560209423,12.6,0.4756282722513089,0.48,-2.546727748691099,-2.3499999999999996,0.04672774869109946,-0.15,13.293979057591624,13.600000000000001,2.7341623036649216,2.45
2015,NOP,Western,Southwest,45,37,82,0.55,9.0,7.0,953.0,2,10.475131164742916,8.85,0.4916684155299056,0.47,-2.0066107030430222,-2.7,-0.6050367261280168,-0.14999999999999997,17.39853095487933,14.950000000000001,2.3764847848898216,2.565
2015,NYK,Eastern,Atlantic,17,65,82,0.21,22.0,10.0,619.0,1,11.5,11.5,0.49,0.49,-0.9,-0.9,-1.9,-1.9,23.3,23.3,1.79,1.79
2015,OKC,Western,Northwest,45,37,82,0.55,9.0,7.0,1910.0,4,8.506806282722513,8.5,0.46346596858638744,0.45999999999999996,-2.27979057591623,-2.35,-0.6464397905759163,-0.55,15.097015706806282,15.500000000000002,1.8782774869109946,1.8625
2015,ORL,Eastern,Southeast,25,57,82,0.3,19.0,8.0,208.0,1,5.9,5.9,0.36,0.36,-4.7,-4.7,-0.1,-0.1,13.099999999999998,13.1,1.8299999999999998,1.83
2015,PHI,Eastern,Atlantic,18,64,82,0.22,21.0,9.0,1681.0,5,14.317906008328375,13.98,0.4906603212373587,0.49399999999999994,-1.0696014277215944,-1.28,-0.6960737656157049,-0.8,21.10475907198097,20.56,1.5580071386079715,1.49
2015,PHO,Western,Pacific,39,43,82,0.48,13.0,9.0,272.0,1,7.8,7.8,0.52,0.52,-1.3,-1.3,-1.2,-1.2,14.2,14.2,0.8,0.8
2015,POR,Western,Northwest,51,31,82,0.62,6.0,5.0,151.0,1,9.7,9.7,0.47,0.47,-3.8,-3.8,0.6,0.6,18.5,18.5,0.8,0.8
2015,SAS,Western,Southwest,55,27,82,0.67,4.0,3.0,268.0,1,7.1,7.1,0.44,0.44,-4.6,-4.6,-0.6,-0.6,22.9,22.9,0.43,0.43
2015,UTA,Western,Northwest,38,44,82,0.46,14.0,10.0,159.0,1,14.5,14.5,0.52,0.52,-0.6,-0.6,-1.7000000000000002,-1.7,25.6,25.6,1.25,1.25
2015,WAS,Eastern,Southeast,46,36,82,0.56,8.0,2.0,546.0,1,14.7,14.7,0.55,0.55,-0.2,-0.2,0.3,0.3,18.6,18.6,2.38,2.38
2016,ATL,Eastern,Southeast,48,34,82,0.59,6.0,3.0,558.0,2,10.092473118279571,9.8,0.4893010752688173,0.485,-4.038172043010753,-4.15,0.6114695340501792,0.6000000000000001,18.04336917562724,17.9,0.8317204301075269,0.8300000000000001
2016,BRK,Eastern,Atlantic,21,61,82,0.26,20.0,9.0,1511.0,3,14.604367968232957,14.366666666666665,0.5292256783587028,0.5233333333333333,-0.6865651886168102,-0.8666666666666667,-0.21032428855062865,-0.26666666666666655,18.353606882859033,18.400000000000002,1.1653673064195895,1.0866666666666667
2016,CHI,Eastern,Central,42,40,82,0.51,8.0,5.0,1145.0,2,13.075545851528384,12.95,0.4634497816593886,0.47,-1.6781659388646288,-1.7,1.7192139737991265,1.55,15.268995633187773,15.4,1.9273799126637554,1.9049999999999998
2016,CLE,Eastern,Central,57,25,82,0.7,2.0,1.0,446.0,1,14.9,14.9,0.59,0.59,1.3,1.3,-0.2,-0.2,18.3,18.3,2.0,2.0
2016,DAL,Western,Southwest,42,40,82,0.51,8.0,4.0,433.0,1,24.0,24.0,0.66,0.66,2.3,2.3,0.6,0.6,20.0,20.0,1.09,1.09
2016,DEN,Western,Northwest,33,49,82,0.4,14.0,7.0,2032.0,5,12.289468503937009,11.239999999999998,0.5335679133858268,0.518,-1.323474409448819,-2.08,-0.6723425196850396,-0.4800000000000001,17.143011811023623,16.5,1.6078838582677166,1.4820000000000002
2016,DET,Eastern,Central,44,38,82,0.54,7.0,4.0,416.0,1,13.099999999999998,13.1,0.49,0.49,0.1,0.1,-0.2,-0.2,19.0,19.0,3.0,3.0
2016,HOU,Western,Southwest,41,41,82,0.5,11.0,6.0,784.0,2,14.552551020408163,15.1,0.4848214285714286,0.49,-1.2904336734693878,-1.0499999999999998,-1.414795918367347,-1.4,25.618877551020407,25.9,1.0136734693877552,0.99
2016,LAC,Western,Pacific,53,29,82,0.65,5.0,3.0,709.0,1,12.0,12.0,0.5,0.5,-1.8,-1.8,-0.7,-0.7,20.4,20.4,1.67,1.67
2016,LAL,Western,Pacific,17,65,82,0.21,21.0,12.0,919.0,2,6.815125136017411,7.65,0.4439281828073993,0.44999999999999996,-4.0821545157780195,-3.9,-1.1044613710554951,-1.15,12.149075081610446,12.65,1.3303590859630032,1.2999999999999998
2016,MEM,Western,Southwest,42,40,82,0.51,8.0,4.0,1813.0,4,13.688527302813016,12.975,0.5293325979040265,0.5275000000000001,-0.9234969663541093,-1.2750000000000001,-1.451130722559294,-1.4749999999999999,19.670049641478215,18.425,1.1438610038610038,1.0575
2016,MIL,Eastern,Central,33,49,82,0.4,14.0,8.0,460.0,1,7.4,7.4,0.44,0.44,-3.4,-3.4,-2.9,-2.9,18.5,18.5,2.35,2.35
2016,MIN,Western,Northwest,29,53,82,0.35,18.0,10.0,472.0,2,11.340677966101696,10.8,0.6152542372881357,0.605,-2.142372881355932,-2.4499999999999997,-1.3406779661016948,-1.35,13.054237288135594,12.7,1.6101694915254237,1.475
2016,NOP,Western,Southwest,30,52,82,0.37,17.0,9.0,1086.0,2,17.509208103130756,17.700000000000003,0.5059116022099447,0.51,1.072744014732965,1.1,-0.5431860036832412,-0.55,21.375046040515652,21.45,3.2506721915285457,3.2350000000000003
2016,OKC,Western,Northwest,55,27,82,0.67,4.0,2.0,572.0,1,7.1,7.1,0.47,0.47,-2.2,-2.2,-0.1,-0.1,14.1,14.1,1.8000000000000003,1.8
2016,ORL,Eastern,Southeast,35,47,82,0.43,13.0,7.0,899.0,2,14.498887652947719,14.5,0.5049165739710789,0.505,-0.09777530589543938,-0.1,-1.5480533926585092,-1.5499999999999998,19.607230255839823,19.6,1.9351724137931035,1.93
2016,PHI,Eastern,Atlantic,10,72,82,0.12,22.0,10.0,225.0,1,11.4,11.4,0.46,0.46,-4.7,-4.7,1.3,1.3,16.9,16.9,1.83,1.83
2016,PHO,Western,Pacific,23,59,82,0.28,19.0,11.0,487.0,2,10.7911704312115,10.55,0.5641067761806982,0.565,-1.080287474332649,-1.25,-0.864271047227926,-0.9,15.221560574948665,14.899999999999999,1.467700205338809,1.415
2016,SAC,Western,Pacific,33,49,82,0.4,14.0,7.0,176.0,1,11.3,11.3,0.49,0.49,-2.5,-2.5,0.6,0.6,16.2,16.2,3.0,3.0
2016,SAS,Western,Southwest,67,15,82,0.82,1.0,1.0,261.0,1,10.1,10.1,0.5,0.5,-3.1,-3.1,-0.4,-0.4,19.5,19.5,1.0,1.0
2016,TOR,Eastern,Atlantic,56,26,82,0.68,3.0,2.0,292.0,1,14.7,14.7,0.57,0.57,-1.2,-1.2,0.6,0.6,13.0,13.0,1.25,1.25
2016,WAS,Eastern,Southeast,41,41,82,0.5,11.0,6.0,466.0,1,11.8,11.8,0.52,0.52,-1.4,-1.4,-0.9,-0.9,18.0,18.0,0.86,0.86
2017,ATL,Eastern,Southeast,43,39,82,0.52,8.0,4.0,1075.0,3,11.018511627906976,9.366666666666667,0.4922697674418605,0.4633333333333334,-2.107720930232558,-2.8666666666666667,0.24930232558139534,0.0,17.63981395348837,16.333333333333332,1.7401488372093021,2.0
2017,BRK,Eastern,Atlantic,20,62,82,0.24,19.0,9.0,557.0,2,13.542728904847396,13.6,0.5457809694793537,0.545,-0.9202872531418312,-0.8500000000000001,-0.7427289048473967,-0.7999999999999999,19.347396768402156,19.35,0.7369838420107719,0.75
2017,CHI,Eastern,Central,41,41,82,0.5,10.0,5.0,241.0,1,11.6,11.6,0.45,0.45,-2.9,-2.9,-1.2,-1.2,20.7,20.7,1.25,1.25
2017,CLE,Eastern,Central,51,31,82,0.62,3.0,1.0,1279.0,3,10.212431587177482,10.033333333333333,0.5814464425332291,0.58,-1.562470680218921,-1.6333333333333335,-1.2992181391712276,-1.2333333333333334,15.60562939796716,15.4,1.5686630179827992,1.54
2017,DAL,Western,Southwest,33,49,82,0.4,14.0,8.0,1296.0,3,13.293750000000001,12.9,0.52125,0.52,-2.9173611111111106,-2.7999999999999994,1.676388888888889,1.2,15.805555555555555,18.0,1.0611805555555556,1.09
2017,DEN,Western,Northwest,40,42,82,0.49,12.0,6.0,632.0,1,16.3,16.3,0.57,0.57,-1.1,-1.1,1.0,1.0,17.5,17.5,1.53,1.53
2017,GSW,Western,Pacific,67,15,82,0.82,1.0,1.0,410.0,1,10.7,10.7,0.57,0.57,-2.0,-2.0,1.3,1.3,13.1,13.1,1.92,1.92
2017,HOU,Western,Southwest,55,27,82,0.67,2.0,2.0,591.0,1,15.399999999999999,15.4,0.55,0.55,1.0,1.0,-1.5,-1.5,25.3,25.3,1.41,1.41
2017,LAC,Western,Pacific,51,31,82,0.62,3.0,3.0,277.0,1,5.7,5.7,0.54,0.54,-4.7,-4.7,0.1,0.1,14.8,14.8,0.67,0.67
2017,LAL,Western,Pacific,26,56,82,0.32,18.0,10.0,1676.0,5,11.947673031026255,11.6,0.52604415274463,0.516,-1.990453460620525,-2.12,-0.23245823389021478,-0.34,16.153460620525056,16.22,1.9786634844868733,2.046
2017,MEM,Western,Southwest,43,39,82,0.52,8.0,5.0,1259.0,3,12.510722795869738,12.333333333333334,0.5205480540111199,0.5166666666666666,-2.5056393963463064,-2.6,1.210246227164416,1.2333333333333334,17.009451945988882,17.03333333333333,1.4873153296266879,1.5133333333333334
2017,MIA,Eastern,Southeast,41,41,82,0.5,10.0,5.0,758.0,2,9.949208443271768,9.95,0.4499472295514513,0.45,-2.397361477572559,-2.4,-0.14815303430079155,-0.15,18.640765171503958,18.65,1.6534300791556729,1.65
2017,NOP,Western,Southwest,34,48,82,0.41,13.0,7.0,1115.0,3,16.692017937219735,16.733333333333334,0.5292466367713003,0.5266666666666666,0.16825112107623322,-0.16666666666666663,-0.3132735426008968,-0.6333333333333333,25.330313901345292,24.400000000000002,1.9954618834080717,1.7133333333333336
2017,NYK,Eastern,Atlantic,31,51,82,0.38,16.0,7.0,225.0,1,12.3,12.3,0.56,0.56,-2.0,-2.0,-1.3,-1.3,19.6,19.6,1.78,1.78
2017,OKC,Western,Northwest,47,35,82,0.57,7.0,4.0,1237.0,3,10.243815683104286,9.733333333333334,0.5033225545675021,0.49333333333333335,-2.258609539207761,-2.5,-1.100485044462409,-1.0666666666666667,17.4749393694422,17.566666666666666,1.5388035569927243,1.6666666666666667
