season,player_id,abv,per,ts_percent,obpm,dbpm,usg_percent,gs,g,ast_per_game,tov_per_game,mp_per_game,w,l,playoffs,a2t_perc,team_win_perc,role,experience
2014,plumlmi01,PHO,14.6,0.53,-1.4,0.1,16.2,79.0,80,0.5,1.4,24.6,48,34,False,0.36,0.59,S,1
2014,pondequ01,MEM,10.3,0.52,-1.0,-1.0,18.0,2.0,15,1.3,1.0,18.0,50,32,True,1.3,0.61,B,3
2014,pressph01,BOS,8.8,0.39,-3.8,0.5,14.1,11.0,75,3.2,1.2,15.1,25,57,False,2.67,0.3,R,0
2014,prigipa01,NYK,13.0,0.64,-0.3,0.8,9.3,27.0,66,3.5,0.9,19.4,37,45,False,3.89,0.45,R,1
2014,princta01,MEM,8.2,0.44,-2.7,0.2,13.3,76.0,76,1.6,0.5,25.6,50,32,True,3.2,0.61,S,11
2014,randoza01,MEM,18.3,0.51,0.8,-0.9,26.1,79.0,79,2.5,2.3,34.2,50,32,True,1.09,0.61,S,12
2014,redicjj01,LAC,16.6,0.6,2.5,-0.8,21.8,34.0,35,2.2,1.2,28.2,57,25,True,1.83,0.7,S,7
2014,ridnolu01,MIL,9.1,0.45,-2.9,-1.5,16.2,12.0,36,3.4,1.3,21.2,15,67,False,2.62,0.18,R,10
2014,ridnolu01,CHA,8.6,0.45,-4.0,-0.3,16.0,2.0,25,2.2,0.8,15.1,43,39,True,2.75,0.52,B,10
2014,riverau01,NOP,11.6,0.48,-2.0,-1.4,21.3,4.0,69,2.3,1.1,19.4,34,48,False,2.09,0.41,R,1
2014,robinna01,DEN,15.6,0.54,0.8,-0.3,23.5,1.0,44,2.5,1.3,19.7,36,46,False,1.92,0.44,R,8
2014,rondora01,BOS,15.3,0.46,0.3,-0.6,21.3,30.0,30,9.8,3.3,33.3,25,57,False,2.97,0.3,S,7
2014,rosede01,CHI,9.7,0.45,-1.2,-1.9,31.5,10.0,10,4.3,3.4,31.1,48,34,True,1.26,0.59,S,5
2014,rosste01,TOR,12.0,0.55,0.0,-0.2,18.6,62.0,81,1.0,1.1,26.7,48,34,True,0.91,0.59,S,1
2014,rubiori01,MIN,15.4,0.49,-0.6,1.7,16.4,82.0,82,8.6,2.7,32.2,40,42,False,3.19,0.49,S,2
2014,sacrero01,LAL,12.1,0.51,-3.0,-0.5,15.5,13.0,65,0.8,0.7,16.8,27,55,False,1.14,0.33,R,1
2014,salmojo01,SAC,8.3,0.44,-2.5,0.1,13.3,8.0,18,2.4,0.8,24.7,28,54,False,3.0,0.34,B,11
2014,salmojo01,TOR,7.6,0.47,-2.5,0.7,12.6,0.0,60,1.7,0.7,21.4,48,34,True,2.43,0.59,R,11
2014,sandela01,MIL,14.0,0.48,-3.0,0.0,16.4,20.0,23,0.8,1.1,25.4,15,67,False,0.73,0.18,S,3
2014,scolalu01,IND,13.4,0.5,-2.8,0.4,23.8,2.0,82,1.0,1.3,17.1,56,26,True,0.77,0.68,R,6
2014,scottmi01,ATL,15.3,0.56,0.0,-1.6,23.5,6.0,80,0.9,1.0,18.5,38,44,True,0.9,0.46,R,1
2014,sefolth01,OKC,10.4,0.52,-1.2,1.5,11.9,61.0,61,1.5,0.9,26.0,59,23,True,1.67,0.72,S,7
2014,sessira01,CHA,14.6,0.51,-0.5,-0.7,23.4,7.0,55,3.7,1.7,23.7,43,39,True,2.18,0.52,R,6
2014,sessira01,MIL,18.0,0.58,2.4,-2.5,21.6,12.0,28,4.8,2.0,32.5,15,67,False,2.4,0.18,B,6
2014,shumpim01,NYK,9.6,0.48,-2.4,0.4,14.1,58.0,74,1.7,1.1,26.5,37,45,False,1.55,0.45,S,2
2014,simshe01,PHI,17.4,0.55,0.3,-1.6,18.5,25.0,26,1.8,1.3,27.2,19,63,False,1.38,0.23,S,1
2014,singlch01,WAS,8.8,0.48,-3.9,-0.7,17.2,0.0,25,0.2,0.7,10.0,44,38,True,0.29,0.54,B,2
2014,singlky01,DET,11.8,0.57,-0.7,-0.7,14.0,36.0,82,0.9,1.0,28.5,29,53,False,0.9,0.35,R,1
2014,smithja02,NOP,12.4,0.5,-2.4,-1.3,18.2,27.0,31,0.9,0.9,26.8,34,48,False,1.0,0.41,S,6
2014,smithjo03,DET,14.1,0.46,-0.9,0.1,24.5,76.0,77,3.3,2.6,35.5,29,53,False,1.27,0.35,S,9
2014,smithjr01,NYK,13.9,0.53,1.0,-1.2,21.6,37.0,74,3.0,1.5,32.7,37,45,False,2.0,0.45,S,9
2014,snellto01,CHI,8.0,0.49,-3.1,0.5,14.9,12.0,77,0.9,0.6,16.0,48,34,True,1.5,0.59,R,0
2014,stephla01,IND,14.7,0.56,0.4,1.0,19.4,78.0,78,4.6,2.7,35.3,56,26,True,1.7,0.68,S,3
2014,stiemgr01,NOP,9.7,0.58,-3.6,1.9,8.1,20.0,55,0.7,0.8,18.3,34,48,False,0.87,0.41,R,2
2014,stoudam01,NYK,18.8,0.6,0.3,-1.8,23.4,21.0,65,0.5,1.4,22.6,37,45,False,0.36,0.45,R,11
2014,stuckro01,DET,14.0,0.52,-1.2,-1.7,24.3,5.0,73,2.1,1.7,26.7,29,53,False,1.24,0.35,R,6
2014,sullija01,BOS,16.4,0.5,0.1,-1.5,24.1,44.0,74,1.6,1.6,27.6,25,57,False,1.0,0.3,S,1
2014,tayloje03,CHA,5.9,0.44,-5.0,-0.4,19.4,8.0,26,0.8,1.0,24.2,43,39,True,0.8,0.52,B,1
2014,tayloty01,BRK,5.4,0.43,-6.7,-2.0,23.5,3.0,23,1.6,1.3,11.7,44,38,True,1.23,0.54,B,1
2014,teaguje01,ATL,17.1,0.54,1.2,-1.3,25.7,79.0,79,6.7,2.9,32.2,38,44,True,2.31,0.46,S,4
2014,teaguma01,CHI,0.0,0.31,-8.1,0.1,17.2,2.0,19,1.5,0.9,12.7,48,34,True,1.67,0.59,B,1
2014,teletmi01,BRK,14.3,0.56,1.4,-1.6,20.5,7.0,72,0.8,0.8,19.4,44,38,True,1.0,0.54,R,1
2014,terryja01,BRK,7.4,0.5,-2.3,-1.2,15.3,0.0,35,1.6,0.8,16.3,44,38,True,2.0,0.54,R,14
2014,thomais02,SAC,20.5,0.57,3.9,-0.7,26.3,54.0,72,6.3,3.0,34.7,28,54,False,2.1,0.34,S,2
2014,thompja02,SAC,11.1,0.52,-2.9,-0.4,14.4,61.0,82,0.6,1.2,24.5,28,54,False,0.5,0.34,S,5
2014,thompkl01,GSW,14.3,0.56,0.9,-0.1,22.6,81.0,81,2.2,1.7,35.4,51,31,True,1.29,0.62,S,2
2014,thomptr01,CLE,14.9,0.53,-0.6,-1.5,17.5,82.0,82,0.9,1.3,31.6,33,49,False,0.69,0.4,S,2
2014,thornma01,BRK,16.1,0.55,1.6,-1.6,24.4,1.0,26,1.2,1.1,23.8,44,38,True,1.09,0.54,B,4
2014,tollian01,CHA,11.0,0.6,0.1,-0.1,12.4,9.0,64,0.7,0.4,20.3,43,39,True,1.75,0.52,R,5
2014,tuckepj01,PHO,13.3,0.54,0.1,0.9,14.2,81.0,81,1.7,1.3,30.7,48,34,False,1.31,0.59,S,7
2014,turiaro01,MIN,13.9,0.58,-1.5,2.0,10.7,10.0,31,0.8,0.8,19.5,40,42,False,1.0,0.49,R,8
2014,turneev01,PHI,13.2,0.5,-1.9,-1.6,24.4,54.0,54,3.7,2.9,34.9,19,63,False,1.28,0.23,S,3
2014,turneev01,IND,9.7,0.47,-2.8,0.2,19.1,2.0,27,2.4,1.3,21.1,56,26,True,1.85,0.68,B,3
2014,udohek01,MIL,7.6,0.44,-4.8,-0.1,11.4,14.0,42,0.7,0.9,19.1,15,67,False,0.78,0.18,R,3
2014,udrihbe01,NYK,12.4,0.51,-1.0,-0.9,16.8,12.0,31,3.5,1.4,19.0,37,45,False,2.5,0.45,R,9
2014,valanjo01,TOR,16.1,0.58,-0.6,-0.7,18.5,81.0,81,0.7,1.7,28.2,48,34,True,0.41,0.59,S,1
2014,varejan01,CLE,17.0,0.53,0.3,1.1,14.6,29.0,65,2.2,1.1,27.7,33,49,False,2.0,0.4,R,9
2014,varnaja01,PHI,13.4,0.6,-3.4,1.3,11.7,0.0,23,0.6,0.4,14.7,19,63,False,1.5,0.23,B,1
2014,vasqugr01,SAC,14.1,0.54,0.3,-2.1,18.1,18.0,18,5.3,1.5,25.8,28,54,False,3.53,0.34,S,3
2014,vasqugr01,TOR,14.2,0.54,1.4,-1.3,22.2,5.0,61,3.7,1.7,21.5,48,34,True,2.18,0.59,R,3
2014,veselja01,DEN,14.5,0.5,-2.7,3.4,14.8,0.0,21,0.5,0.7,14.6,36,46,False,0.71,0.44,B,2
2014,vucevni01,ORL,18.8,0.54,0.1,0.0,21.8,57.0,57,1.8,2.0,31.8,23,59,False,0.9,0.28,S,2
2014,wadedw01,MIA,22.0,0.59,2.9,0.0,27.9,53.0,54,4.7,3.0,32.9,54,28,True,1.57,0.66,S,10
2014,waitedi01,CLE,14.0,0.51,-0.3,-1.2,26.9,24.0,70,3.0,2.2,29.6,33,49,False,1.36,0.4,R,1
2014,walkeke02,CHA,16.8,0.5,1.4,0.3,25.8,73.0,73,6.1,2.3,35.8,43,39,True,2.65,0.52,S,2
2014,wallage01,BOS,10.0,0.54,-2.8,2.0,11.6,16.0,58,2.5,1.7,24.4,25,57,False,1.47,0.3,R,12
2014,walljo01,WAS,19.5,0.52,2.4,0.4,27.4,82.0,82,8.8,3.6,36.3,44,38,True,2.44,0.54,S,3
2014,watsocj01,IND,13.0,0.56,-1.1,2.3,16.6,5.0,63,1.7,1.0,18.9,56,26,True,1.7,0.68,R,6
2014,webstma02,WAS,11.5,0.59,-0.1,-0.3,14.7,13.0,78,1.2,0.7,27.7,44,38,True,1.71,0.54,R,8
2014,westbru01,OKC,24.7,0.55,4.8,0.7,34.4,46.0,46,6.9,3.8,30.7,59,23,True,1.82,0.72,S,5
2014,westda01,IND,17.5,0.53,0.8,1.8,21.9,80.0,80,2.8,1.7,30.9,56,26,True,1.65,0.68,S,10
2014,willide01,BRK,17.6,0.56,1.9,-0.7,21.8,58.0,64,6.1,2.2,32.2,44,38,True,2.77,0.54,S,8
2014,willide02,SAC,11.9,0.53,-1.3,-0.5,16.1,15.0,67,0.8,1.0,24.7,28,54,False,0.8,0.34,R,2
2014,williel01,PHI,8.7,0.52,-3.9,-1.7,16.7,2.0,67,1.1,1.0,17.3,19,63,False,1.1,0.23,R,2
2014,willilo02,ATL,14.2,0.55,0.2,-1.0,20.9,7.0,60,3.5,1.5,24.1,38,44,True,2.33,0.46,R,8
2014,willima01,POR,11.8,0.51,-1.2,-0.8,20.5,0.0,74,4.3,2.0,24.8,54,28,True,2.15,0.66,R,10
2014,willima02,UTA,14.0,0.54,0.3,-0.3,16.7,50.0,66,1.2,0.8,25.4,25,57,False,1.5,0.3,S,8
2014,willish03,LAL,9.5,0.5,-2.5,0.8,12.9,13.0,36,0.8,0.6,20.9,27,55,False,1.33,0.33,R,7
2014,wrighbr03,DAL,23.5,0.7,3.4,0.0,17.4,0.0,58,0.5,0.6,18.6,49,33,True,0.83,0.6,R,6
2014,wroteto01,PHI,12.9,0.49,-1.9,-1.8,27.7,16.0,72,3.0,2.8,24.5,19,63,False,1.07,0.23,R,1
2014,youngni01,LAL,16.0,0.56,1.4,-1.9,26.8,9.0,64,1.5,1.5,28.3,27,55,False,1.0,0.33,R,6
2014,youngth01,PHI,16.6,0.51,0.4,-0.5,24.1,78.0,79,2.3,2.1,34.4,19,63,False,1.1,0.23,S,6
2014,zelleco01,CHA,13.1,0.5,-2.9,0.9,18.9,3.0,82,1.1,1.1,17.3,43,39,True,1.0,0.52,R,0
2014,zellety01,CLE,15.4,0.58,-1.8,-0.4,17.1,9.0,70,0.5,0.9,15.0,33,49,False,0.56,0.4,R,1
2013,acyqu01,TOR,15.9,0.63,-1.0,1.0,14.7,0.0,29,0.4,0.6,11.8,34,48,False,0.67,0.41,B,0
2013,afflaar01,ORL,13.0,0.53,-1.1,-1.8,22.5,64.0,64,3.2,2.2,36.0,20,62,False,1.45,0.24,S,5
2013,aldrico01,SAC,15.7,0.6,-1.0,0.5,12.9,0.0,15,0.2,0.6,11.7,28,54,False,0.33,0.34,B,2
2013,aldrila01,POR,20.4,0.53,1.7,-0.4,26.5,74.0,74,2.6,1.9,37.7,33,49,False,1.37,0.4,S,6
2013,allenla01,PHI,11.5,0.47,-3.0,-0.3,14.8,37.0,79,0.9,0.7,21.1,34,48,False,1.29,0.41,R,1
2013,allenra02,MIA,14.7,0.6,1.1,-0.8,19.3,0.0,79,1.7,1.3,25.8,66,16,True,1.31,0.8,R,16
2013,allento01,MEM,13.2,0.49,-2.0,2.4,17.8,79.0,79,1.2,1.2,26.7,56,26,True,1.0,0.68,S,8
2013,aminual01,NOH,13.7,0.52,-1.3,1.2,14.6,71.0,76,1.4,1.5,27.2,27,55,False,0.93,0.33,S,2
2013,amundlo01,NOH,11.7,0.45,-2.1,1.0,12.7,0.0,18,0.4,0.4,11.6,27,55,False,1.0,0.33,B,6
2013,anderal01,TOR,12.6,0.51,-0.5,-1.3,23.6,2.0,65,1.6,1.2,23.0,34,48,False,1.33,0.41,R,7
2013,anderja01,HOU,14.2,0.53,0.7,0.4,18.1,2.0,29,1.1,0.6,10.6,45,37,True,1.83,0.55,B,2
2013,anderry01,NOH,18.1,0.55,4.1,-2.1,24.0,22.0,81,1.2,1.2,30.9,27,55,False,1.0,0.33,R,4
2013,anthoca01,NYK,24.8,0.56,6.0,-1.7,35.6,67.0,67,2.6,2.6,37.0,54,28,True,1.0,0.66,S,9
2013,arizatr01,WAS,14.0,0.54,0.1,2.0,17.9,15.0,56,2.0,1.5,26.3,29,53,False,1.33,0.35,R,8
2013,artesro01,LAL,12.5,0.52,-0.5,0.9,17.5,66.0,75,1.5,1.3,33.7,45,37,True,1.15,0.55,S,13
2013,arthuda01,MEM,11.8,0.48,-2.8,0.4,20.1,3.0,59,0.6,0.7,16.4,56,26,True,0.86,0.68,R,4
2013,asikom01,HOU,14.9,0.56,-1.3,-0.3,16.3,82.0,82,0.9,2.1,30.0,45,37,True,0.43,0.55,S,2
2013,augusdj01,IND,11.0,0.53,-0.7,0.1,15.1,5.0,76,2.2,0.9,16.1,49,32,True,2.44,0.6,R,4
2013,bareajo01,MIN,14.1,0.51,0.7,-1.3,25.1,2.0,74,4.0,2.0,23.1,31,51,False,2.0,0.38,R,6
2013,bargnan01,TOR,11.2,0.48,-1.1,-1.6,23.8,25.0,35,1.1,1.5,28.7,34,48,False,0.73,0.41,S,6
2013,barneha02,GSW,11.0,0.53,-1.6,-0.1,17.7,81.0,81,1.2,1.2,25.4,47,35,True,1.0,0.57,S,0
2013,barnema02,LAC,15.5,0.57,1.1,0.7,18.1,4.0,80,1.5,1.1,25.7,56,26,True,1.36,0.68,R,9
2013,barroea01,NYK,15.4,0.37,-1.3,-3.6,20.1,1.0,1,2.0,1.0,37.0,54,28,True,2.0,0.66,S,7
2013,bassbr01,BOS,12.3,0.54,-1.9,0.0,15.5,69.0,81,1.0,1.0,27.6,41,40,True,1.0,0.51,S,7
2013,battish01,MIA,10.7,0.62,0.9,0.1,11.0,20.0,72,1.0,0.5,24.8,66,16,True,2.0,0.8,R,11
2013,batumni01,POR,15.7,0.57,2.3,0.5,18.2,73.0,73,4.9,2.6,38.5,33,49,False,1.88,0.4,S,4
2013,bayleje01,MEM,13.5,0.51,-0.6,0.7,20.8,4.0,80,3.3,1.5,22.1,56,26,True,2.2,0.68,R,4
2013,bealbr01,WAS,13.6,0.52,0.0,0.2,22.2,46.0,56,2.4,1.6,31.2,29,53,False,1.5,0.35,S,0
2013,beaslmi01,PHO,10.8,0.46,-2.7,-2.0,27.6,20.0,75,1.5,1.9,20.7,25,57,False,0.79,0.3,R,4
2013,belinma01,CHI,10.4,0.51,-1.9,-0.4,18.7,27.0,73,2.0,1.1,25.8,45,37,True,1.82,0.55,R,5
2013,beverpa01,HOU,15.4,0.55,1.7,2.1,15.4,0.0,41,2.9,1.1,17.4,45,37,True,2.64,0.55,R,0
2013,billuch01,LAC,15.0,0.6,1.6,-1.1,19.6,22.0,22,2.2,1.2,19.0,56,26,True,1.83,0.68,B,15
2013,biyombi01,CHA,10.1,0.47,-3.6,-0.8,10.2,65.0,80,0.4,1.0,27.3,21,61,False,0.4,0.26,S,1
2013,blakest01,LAL,11.7,0.57,0.1,0.4,13.2,13.0,45,3.8,1.4,26.1,45,37,True,2.71,0.55,R,9
2013,blatcan01,BRK,21.9,0.55,1.3,0.9,26.5,8.0,82,1.0,1.5,19.0,49,33,True,0.67,0.6,R,7
2013,bledser01,LAC,17.5,0.51,1.3,2.2,22.5,12.0,76,3.1,1.8,20.4,56,26,True,1.72,0.68,R,2
2013,boganke01,BRK,6.7,0.53,-2.3,-0.3,11.2,23.0,74,1.0,0.7,19.0,49,33,True,1.43,0.6,R,9
2013,bogutan01,GSW,13.8,0.46,-1.4,2.8,13.4,32.0,32,2.1,1.1,24.6,47,35,True,1.91,0.57,S,7
2013,booketr01,WAS,13.9,0.51,-1.5,0.6,14.5,14.0,48,0.8,0.6,18.5,29,53,False,1.33,0.35,R,2
2013,boozeca01,CHI,17.1,0.51,-0.3,0.2,25.8,79.0,79,2.3,2.2,32.2,45,37,True,1.05,0.55,S,10
2013,boshch01,MIA,20.0,0.59,1.5,-0.2,22.7,74.0,74,1.7,1.7,33.2,66,16,True,1.0,0.8,S,9
2013,bradlav01,BOS,8.8,0.46,-4.0,0.3,18.8,50.0,50,2.1,1.4,28.7,41,40,True,1.5,0.51,S,2
2013,brandel01,DAL,15.2,0.5,-1.7,0.9,17.2,18.0,72,1.0,0.8,21.2,41,41,False,1.25,0.5,R,13
2013,breweco01,DEN,14.7,0.51,-0.2,0.6,23.4,2.0,82,1.5,1.2,24.4,57,25,True,1.25,0.7,R,5
2013,brookaa01,SAC,12.1,0.56,-0.7,-1.4,18.0,20.0,46,2.3,1.4,20.8,28,54,False,1.64,0.34,R,5
2013,brownkw01,PHI,8.8,0.45,-4.9,0.0,9.1,11.0,22,0.4,0.4,12.2,34,48,False,1.0,0.41,B,11
2013,brownsh01,PHO,13.1,0.49,-1.1,-0.5,22.2,22.0,59,1.8,1.3,23.8,25,57,False,1.38,0.3,R,6
2013,bryanko01,LAL,23.0,0.57,4.7,-0.1,31.9,78.0,78,6.0,3.7,38.6,45,37,True,1.62,0.55,S,16
2013,budinch01,MIN,12.6,0.52,-0.6,-0.8,20.5,1.0,23,1.1,1.0,22.1,31,51,False,1.1,0.38,B,3
2013,burksal01,UTA,11.5,0.51,-1.9,-0.7,20.7,0.0,64,1.4,1.2,17.8,43,39,False,1.17,0.52,R,1
2013,butleji01,CHI,15.2,0.57,1.0,1.0,14.6,20.0,82,1.4,0.8,26.0,45,37,True,1.75,0.55,R,1
2013,bynumwi01,DET,16.6,0.53,0.6,-1.6,27.0,0.0,65,3.6,1.9,18.8,29,53,False,1.89,0.35,R,7
2013,caldejo01,TOR,19.2,0.59,5.0,-1.4,18.1,30.0,45,7.4,1.7,28.3,34,48,False,4.35,0.41,S,7
2013,caldejo01,DET,18.2,0.65,3.3,-0.8,15.4,28.0,28,6.6,1.8,31.7,29,53,False,3.67,0.35,S,7
2013,cambyma01,NYK,8.6,0.34,-4.8,1.2,14.3,4.0,24,0.6,0.6,10.4,54,28,True,1.0,0.66,B,16
2013,carrode01,UTA,15.5,0.54,0.4,0.9,16.4,12.0,66,0.9,0.5,16.8,43,39,False,1.8,0.52,R,3
2013,cartevi01,DAL,17.8,0.57,2.7,0.3,23.1,3.0,81,2.4,1.3,25.8,41,41,False,1.85,0.5,R,14
2013,chalmma01,MIA,13.3,0.58,-0.5,0.9,16.1,77.0,77,3.5,1.5,26.9,66,16,True,2.33,0.8,S,4
2013,chandty01,NYK,18.9,0.67,1.5,-0.3,13.0,66.0,66,0.9,1.3,32.8,54,28,True,0.69,0.66,S,11
2013,chandwi01,DEN,16.6,0.56,0.7,-0.1,22.7,8.0,43,1.3,1.4,25.1,57,25,True,0.93,0.7,R,5
2013,clavevi01,POR,7.0,0.46,-3.6,0.0,13.9,16.0,49,0.9,0.9,16.6,33,49,False,1.0,0.4,R,0
2013,coleno01,MIA,7.9,0.48,-4.3,-0.6,17.0,4.0,80,2.1,1.3,19.9,66,16,True,1.62,0.8,R,1
2013,collida01,DAL,16.3,0.57,0.4,-0.3,19.6,47.0,81,5.1,2.1,29.3,41,41,False,2.43,0.5,S,3
2013,collini01,OKC,13.6,0.62,-0.2,1.1,11.5,2.0,81,1.5,0.9,19.5,60,22,True,1.67,0.73,R,8
2013,conlemi01,MEM,18.3,0.55,2.3,2.3,21.0,80.0,80,6.1,2.4,34.5,56,26,True,2.54,0.68,S,5
2013,cookda02,HOU,8.8,0.46,-1.3,-0.2,17.6,1.0,16,0.6,0.4,10.3,45,37,True,1.5,0.55,B,5
2013,copelch01,NYK,16.8,0.58,1.1,-1.6,25.3,13.0,56,0.5,0.9,15.4,54,28,True,0.56,0.66,R,0
2013,couside01,SAC,20.2,0.52,0.7,-0.5,28.1,74.0,75,2.7,3.0,30.5,28,54,False,0.9,0.34,S,2
2013,crawfja01,LAC,16.8,0.56,2.3,-1.3,26.0,0.0,76,2.5,1.9,29.3,56,26,True,1.32,0.68,R,12
2013,crawfjo02,WAS,14.7,0.51,1.3,-0.8,26.4,12.0,43,3.7,2.3,26.2,29,53,False,1.61,0.35,R,2
2013,crawfjo02,BOS,12.0,0.51,-1.7,-1.8,23.1,2.0,27,2.5,1.6,21.6,41,40,True,1.56,0.51,B,2
2013,crowdja01,DAL,10.2,0.49,-1.9,0.9,15.1,16.0,78,1.2,0.6,17.3,41,41,False,2.0,0.5,R,0
2013,cunnida01,MIN,13.3,0.48,-1.8,0.4,17.2,9.0,80,0.8,0.7,25.1,31,51,False,1.14,0.38,R,3
2013,curryst01,GSW,21.3,0.59,5.3,0.1,26.4,78.0,78,6.9,3.1,38.2,47,35,True,2.23,0.57,S,3
2013,dalemsa01,MIL,18.6,0.56,-0.8,0.2,18.7,23.0,47,0.4,1.1,16.3,38,44,True,0.36,0.46,R,11
2013,davisan02,NOH,21.7,0.56,1.8,0.7,21.8,60.0,64,1.0,1.4,28.8,27,55,False,0.71,0.33,S,0
2013,davised01,MEM,17.2,0.54,-2.0,1.9,16.1,4.0,36,0.2,0.5,15.1,56,26,True,0.4,0.68,R,2
2013,davisgl01,ORL,15.0,0.48,-1.6,-0.3,25.4,33.0,34,2.1,1.9,31.3,20,62,False,1.11,0.24,S,5
2013,dayeau01,DET,12.6,0.58,-0.6,0.3,15.4,0.0,24,0.9,0.5,14.5,29,53,False,1.8,0.35,B,3
2013,delfica01,HOU,13.3,0.55,1.1,0.3,18.6,5.0,67,2.0,1.1,25.2,45,37,True,1.82,0.55,R,8
2013,denglu01,CHI,15.1,0.51,1.0,-0.3,21.5,75.0,75,3.0,1.9,38.7,45,37,True,1.58,0.55,S,8
2013,derozde01,TOR,14.7,0.52,-0.2,-1.2,24.2,82.0,82,2.5,1.8,36.7,34,48,False,1.39,0.41,S,3
2013,diawbo01,SAS,11.9,0.6,-0.7,1.5,12.0,20.0,75,2.4,1.1,22.8,58,24,True,2.18,0.71,R,9
2013,diopde01,CHA,6.6,0.29,-5.2,0.5,7.1,1.0,22,0.6,0.4,10.3,21,61,False,1.5,0.26,B,11
2013,douglto01,HOU,12.3,0.52,-1.2,-0.3,21.0,0.0,49,1.9,1.1,18.6,45,37,True,1.73,0.55,R,3
2013,douglto01,SAC,16.0,0.56,-0.2,1.9,17.3,0.0,22,2.6,1.1,17.1,28,54,False,2.36,0.34,B,3
2013,dragigo01,PHO,17.5,0.54,1.7,-0.3,21.7,77.0,77,7.4,2.8,33.5,25,57,False,2.64,0.3,S,4
2013,drumman01,DET,21.6,0.58,1.0,1.5,17.2,10.0,60,0.5,1.0,20.7,29,53,False,0.5,0.35,R,0
2013,dudleja01,PHO,14.9,0.58,1.0,-0.4,17.2,50.0,79,2.6,1.3,27.5,25,57,False,2.0,0.3,S,5
2013,duhonch01,LAL,8.0,0.52,-2.4,-0.5,9.2,9.0,46,2.9,0.9,17.8,45,37,True,3.22,0.55,R,8
2013,duncati01,SAS,24.4,0.55,2.4,2.9,27.8,69.0,69,2.7,2.1,30.1,58,24,True,1.29,0.71,S,15
2013,dunlemi02,MIL,13.6,0.58,0.5,-0.2,17.3,3.0,75,1.9,1.2,25.9,38,44,True,1.58,0.46,R,10
2013,duranke01,OKC,28.3,0.65,7.6,1.7,29.8,81.0,81,4.6,3.5,38.5,60,22,True,1.31,0.73,S,5
2013,ebankde01,LAL,6.3,0.41,-5.3,-2.5,20.4,3.0,19,0.5,0.6,10.4,45,37,True,0.83,0.55,B,2
2013,ellinwa01,MEM,9.8,0.53,-1.1,0.5,15.7,4.0,40,1.1,0.6,16.9,56,26,True,1.83,0.68,R,3
2013,ellinwa01,CLE,13.9,0.56,0.7,-1.2,17.6,17.0,38,1.6,0.9,25.9,24,58,False,1.78,0.29,R,3
2013,ellismo01,MIL,16.2,0.49,0.3,0.3,26.3,82.0,82,6.0,3.1,37.5,38,44,True,1.94,0.46,S,7
2013,evansre01,BRK,12.8,0.51,-1.7,0.0,11.0,56.0,80,0.5,1.4,24.6,49,33,True,0.36,0.6,S,10
2013,evansty01,SAC,18.1,0.56,2.0,-0.2,22.3,61.0,65,3.5,2.0,31.0,28,54,False,1.75,0.34,S,3
2013,farieke01,DEN,18.5,0.57,0.9,0.2,17.7,80.0,80,1.0,1.4,28.1,57,25,True,0.71,0.7,S,1
2013,favorde01,UTA,17.5,0.53,-1.6,1.1,20.6,8.0,77,1.0,1.7,23.2,43,39,False,0.59,0.52,R,2
2013,feltora01,NYK,15.2,0.5,0.9,-0.8,22.1,68.0,68,5.5,2.3,34.0,54,28,True,2.39,0.66,S,7
2013,fieldla01,TOR,10.3,0.49,-1.8,0.0,12.9,22.0,51,1.2,0.8,20.3,34,48,False,1.5,0.41,R,2
2013,fishede01,DAL,8.7,0.51,-2.9,-0.8,18.5,9.0,9,3.4,2.0,25.4,41,41,False,1.7,0.5,S,16
2013,fishede01,OKC,7.0,0.48,-3.2,0.0,15.1,0.0,24,0.7,0.5,14.4,60,22,True,1.4,0.73,B,16
2013,foyera01,UTA,11.7,0.55,0.1,-0.7,18.1,72.0,82,2.0,1.1,27.4,43,39,False,1.82,0.52,S,6
2013,gallida01,DEN,16.7,0.56,2.9,-0.1,21.3,71.0,71,2.5,1.6,32.5,57,25,True,1.56,0.7,S,4
2013,garcifr01,SAC,10.5,0.49,-1.1,0.6,14.5,15.0,40,1.1,0.5,17.8,28,54,False,2.2,0.34,R,7
2013,garcifr01,HOU,12.2,0.59,0.4,1.4,15.1,5.0,18,1.1,0.7,17.7,45,37,True,1.57,0.55,B,7
2013,garneke01,BOS,19.2,0.54,0.9,1.7,24.5,68.0,68,2.3,1.6,29.7,41,40,True,1.44,0.51,S,17
2013,gasolma01,MEM,19.5,0.56,2.1,3.1,19.2,80.0,80,4.0,2.0,35.0,56,26,True,2.0,0.68,S,4
2013,gasolpa01,LAL,16.7,0.51,1.1,0.9,20.5,42.0,49,4.1,2.1,33.8,45,37,True,1.95,0.55,S,11
2013,gayru01,MEM,14.1,0.48,-0.2,0.7,25.7,42.0,42,2.6,2.5,36.7,56,26,True,1.04,0.68,S,6
2013,gayru01,TOR,17.6,0.51,1.5,0.3,29.1,32.0,33,2.8,2.8,34.7,34,48,False,1.0,0.41,S,6
2013,geeal01,CLE,10.5,0.5,-2.2,-0.3,16.9,82.0,82,1.6,1.6,31.0,24,58,False,1.0,0.29,S,3
2013,gelabmi01,MIN,11.8,0.6,-0.6,0.4,11.5,13.0,36,0.7,0.4,17.9,31,51,False,1.75,0.38,R,6
